rank,filter,grade,name,category,subscribers,views,stats_url,date_scraped,source
62,noxscore weekly,4,Langit Entertainment,Entertainment,1.19M,80.04K,https://www.noxinfluencer.com/youtube/channel/UC5foCJHEPupNHMvHTDN8sDA,2022-09-14T06:23:49+00Z,noxinfluencer
63,noxscore weekly,4,Fanny Tjandra,Gaming,956K,225.22K,https://www.noxinfluencer.com/youtube/channel/UCM4m4jzE3UG1yQWJQH59gjA,2022-09-14T06:23:49+00Z,noxinfluencer
64,noxscore weekly,4,Balomba,Entertainment,705K,750.55K,https://www.noxinfluencer.com/youtube/channel/UCTNyONs3U2XnpqxUC3CUBew,2022-09-14T06:23:49+00Z,noxinfluencer
65,noxscore weekly,4,WILSON SINAI,Comedy,1.26M,3.4M,https://www.noxinfluencer.com/youtube/channel/UC7NjHQFW-iD0nZy2javtbsA,2022-09-14T06:23:49+00Z,noxinfluencer
66,noxscore weekly,4,HaYoGo,Gaming,1.06M,148.96K,https://www.noxinfluencer.com/youtube/channel/UCnQ-LTP1uBTL9vgDUW6_IHw,2022-09-14T06:23:49+00Z,noxinfluencer
67,noxscore weekly,4,MOOMOO,Gaming,972K,252.8K,https://www.noxinfluencer.com/youtube/channel/UCqzxU2_l0r_48-RAy0lBHWg,2022-09-14T06:23:49+00Z,noxinfluencer
68,noxscore weekly,4,Dian Bara,People & Blogs,876K,310.54K,https://www.noxinfluencer.com/youtube/channel/UCo-eH20fR3_U-lQU3vchj6w,2022-09-14T06:23:49+00Z,noxinfluencer
69,noxscore weekly,4,Kanal Anak Bangsa,Education,630K,61.07K,https://www.noxinfluencer.com/youtube/channel/UC5TAFExUssXTwWP6bz9bqfw,2022-09-14T06:23:49+00Z,noxinfluencer
70,noxscore weekly,4,RRQ ALBERTTT,Gaming,1.54M,485.62K,https://www.noxinfluencer.com/youtube/channel/UC7ku_EXuULMyDZTyWpoMsKw,2022-09-14T06:23:49+00Z,noxinfluencer
71,noxscore weekly,4,nurrayni25,Entertainment,1.24M,19.95K,https://www.noxinfluencer.com/youtube/channel/UCKV1tnE1MSeKxFz0aPcgzZg,2022-09-14T06:23:49+00Z,noxinfluencer
72,noxscore weekly,4,Ditdim Vlog,Entertainment,802K,255.76K,https://www.noxinfluencer.com/youtube/channel/UCk5R9BUy3LYm6hzTFhgguUw,2022-09-14T06:23:49+00Z,noxinfluencer
73,noxscore weekly,4,Military Analysis,People & Blogs,269K,5.91K,https://www.noxinfluencer.com/youtube/channel/UCXgktcSwEGiLlv2g79P7sBA,2022-09-14T06:23:49+00Z,noxinfluencer
74,noxscore weekly,4,Alshad Ahmad,Pets & Animals,5.7M,1.11M,https://www.noxinfluencer.com/youtube/channel/UC3vEIgE_o46HVa8QrPa8Svg,2022-09-14T06:23:49+00Z,noxinfluencer
75,noxscore weekly,4,Fathir Salim,Entertainment,222K,257.67K,https://www.noxinfluencer.com/youtube/channel/UCl3DTzyJLo5a-8Mkw4KGAqQ,2022-09-14T06:23:49+00Z,noxinfluencer
76,noxscore weekly,4,Candra Dewi & Fika Official,People & Blogs,2.98M,515.59K,https://www.noxinfluencer.com/youtube/channel/UCVf7CD-q7sQq37VrvjvY1JQ,2022-09-14T06:23:49+00Z,noxinfluencer
77,noxscore weekly,4,SULE FAMILY,Entertainment,2.69M,171.6K,https://www.noxinfluencer.com/youtube/channel/UCf_1eJEpCBL1-lEb5_-Kj_g,2022-09-14T06:23:49+00Z,noxinfluencer
78,noxscore weekly,4,bobacott,Gaming,1.72M,3.65M,https://www.noxinfluencer.com/youtube/channel/UC0CxleerqkHYVcJieek39rw,2022-09-14T06:23:49+00Z,noxinfluencer
79,noxscore weekly,4,Koko Edric,People & Blogs,344K,204.53K,https://www.noxinfluencer.com/youtube/channel/UC4XVwToc1Q4sivjGV1IeAMw,2022-09-14T06:23:49+00Z,noxinfluencer
80,noxscore weekly,4,ZIDAN OFFICIAL,Entertainment,2.36M,25.36K,https://www.noxinfluencer.com/youtube/channel/UC45u9zlg84Ii4DnsDwZm7xg,2022-09-14T06:23:49+00Z,noxinfluencer
81,noxscore weekly,4,Davin OFFICIAL,People & Blogs,1.06M,876.64K,https://www.noxinfluencer.com/youtube/channel/UC2XitHe1yGZ_juhheEzAF2g,2022-09-14T06:23:49+00Z,noxinfluencer
82,noxscore weekly,4,Sesyani,Music,506K,39.72K,https://www.noxinfluencer.com/youtube/channel/UCI4zK6vCIEn7sT4svcT8lXg,2022-09-14T06:23:49+00Z,noxinfluencer
83,noxscore weekly,4,NovelToonTV,Film & Animation,162K,39.24K,https://www.noxinfluencer.com/youtube/channel/UCNGNmJ0TjUXQhTIK96nhBaQ,2022-09-14T06:23:49+00Z,noxinfluencer
84,noxscore weekly,4,Ikhsanzzz,Gaming,213K,60.21K,https://www.noxinfluencer.com/youtube/channel/UCkgF8e3oY1RUWkxA9k5wsww,2022-09-14T06:23:49+00Z,noxinfluencer
85,noxscore weekly,4,GadgetIn,Science & Technology,9.8M,1.77M,https://www.noxinfluencer.com/youtube/channel/UC1dI4tO13ApuSX0QeX8pHng,2022-09-14T06:23:49+00Z,noxinfluencer
86,noxscore weekly,4,BW.,Entertainment,5.17M,482.62K,https://www.noxinfluencer.com/youtube/channel/UCdpxBSzxXGz_J4K30YGvk_Q,2022-09-14T06:23:49+00Z,noxinfluencer
87,noxscore weekly,4,2045 TV,News & Politics,1.05M,94.23K,https://www.noxinfluencer.com/youtube/channel/UC_hsXl6yavGOzEphrBX01FQ,2022-09-14T06:23:49+00Z,noxinfluencer
88,noxscore weekly,4,SANTOON TV,Film & Animation,548K,91.11K,https://www.noxinfluencer.com/youtube/channel/UCZxodaZu876dShOF116aNUA,2022-09-14T06:23:49+00Z,noxinfluencer
89,noxscore weekly,4,Tina XL,People & Blogs,539K,307.59K,https://www.noxinfluencer.com/youtube/channel/UCVmPIcxioAtmJizHq403HNQ,2022-09-14T06:23:49+00Z,noxinfluencer
90,noxscore weekly,4,MIUUU,Gaming,411K,63.58K,https://www.noxinfluencer.com/youtube/channel/UCg2ljP_1HQ-FZxDHkVD9emQ,2022-09-14T06:23:49+00Z,noxinfluencer
91,noxscore weekly,4,Reimein,Gaming,214K,194.84K,https://www.noxinfluencer.com/youtube/channel/UCQ_hvbHoNjSDqTShSK8-RZg,2022-09-14T06:23:49+00Z,noxinfluencer
92,noxscore weekly,4,KrizzGuy 2.0,Entertainment,194K,99.24K,https://www.noxinfluencer.com/youtube/channel/UCJRHhKsHW-e55uJFLklmqfQ,2022-09-14T06:23:49+00Z,noxinfluencer
93,noxscore weekly,4,Upin & Ipin,Entertainment,9.03M,589.31K,https://www.noxinfluencer.com/youtube/channel/UChzn43FSMt_2TR97COECjRw,2022-09-14T06:23:49+00Z,noxinfluencer
94,noxscore weekly,4,Willie Salim,People & Blogs,6.02M,4.73M,https://www.noxinfluencer.com/youtube/channel/UCPCaXSwaos-QI03iZtx8I6g,2022-09-14T06:23:49+00Z,noxinfluencer
95,noxscore weekly,4,Fiki Naki,Entertainment,5.9M,2.13M,https://www.noxinfluencer.com/youtube/channel/UCL3jS4gOZ-wJA7oeV8c7low,2022-09-14T06:23:49+00Z,noxinfluencer
96,noxscore weekly,4,Alviand Miracle,Entertainment,2.15M,291.12K,https://www.noxinfluencer.com/youtube/channel/UC_PRK4CQf4tbWF0liVncUuQ,2022-09-14T06:23:49+00Z,noxinfluencer
97,noxscore weekly,4,The tira,Entertainment,1.24M,4.49M,https://www.noxinfluencer.com/youtube/channel/UCCy2xE0E7D1QN3sp89JL7qA,2022-09-14T06:23:49+00Z,noxinfluencer
98,noxscore weekly,4,IsaYang 123,People & Blogs,888K,435.81K,https://www.noxinfluencer.com/youtube/channel/UCs0dcYGiQcgED2oi_t4jkDw,2022-09-14T06:23:49+00Z,noxinfluencer
99,noxscore weekly,4,Troom Troom SELECT Indonesia,Howto & Style,736K,22.22K,https://www.noxinfluencer.com/youtube/channel/UCiqEYIuLvXorbMvHHQui4Mg,2022-09-14T06:23:49+00Z,noxinfluencer
100,noxscore weekly,4,Yudha Pangestu,Entertainment,602K,84.57K,https://www.noxinfluencer.com/youtube/channel/UCEaThhFUstqPAfMG-9C5TtA,2022-09-14T06:23:49+00Z,noxinfluencer
1,growth weekly,1,Rizalmaihndra,People & Blogs,60.5K,741.93K,https://www.noxinfluencer.com/youtube/channel/UCO87c90DZllM_mAjrb5irpg,2022-09-14T06:23:50+00Z,noxinfluencer
2,growth weekly,0,MUSICOLABORASI,People & Blogs,133K,617.64K,https://www.noxinfluencer.com/youtube/channel/UCbyozA1cA49jPuyGgW_hUXQ,2022-09-14T06:23:50+00Z,noxinfluencer
3,growth weekly,0,StayRey Channel,Entertainment,32.1K,8.86K,https://www.noxinfluencer.com/youtube/channel/UCnN7RfYiWbI8_V5txTnU-SA,2022-09-14T06:23:50+00Z,noxinfluencer
4,growth weekly,2.5,Malius World,Gaming,63.5K,15.84K,https://www.noxinfluencer.com/youtube/channel/UCR91_aERM9N1ZAkd6xg-xlA,2022-09-14T06:23:50+00Z,noxinfluencer
5,growth weekly,0,Zamrud Gustina,Entertainment,36.3K,23.88K,https://www.noxinfluencer.com/youtube/channel/UCU9rE25MlXIUDjHqVvV2G4A,2022-09-14T06:23:50+00Z,noxinfluencer
6,growth weekly,0,Ulasan.,People & Blogs,23.1K,130.48K,https://www.noxinfluencer.com/youtube/channel/UCUStec7LAlwxQt03Ts8MeJA,2022-09-14T06:23:50+00Z,noxinfluencer
7,growth weekly,2,MOD MENU hiburan jowo,Gaming,19.5K,35.35K,https://www.noxinfluencer.com/youtube/channel/UCCOA4G4v7Dses5WuOxuajow,2022-09-14T06:23:50+00Z,noxinfluencer
8,growth weekly,0,adigimin7,Howto & Style,35.7K,195.8K,https://www.noxinfluencer.com/youtube/channel/UCfOAdM5o9buYru993x2bxIw,2022-09-14T06:23:50+00Z,noxinfluencer
9,growth weekly,1.5,Go Go Jess,Comedy,18.2K,232.03K,https://www.noxinfluencer.com/youtube/channel/UC-Khb2FayV_z3OSADQjKuXQ,2022-09-14T06:23:50+00Z,noxinfluencer
10,growth weekly,0,BENGEEK TV,Entertainment,58.1K,359.22K,https://www.noxinfluencer.com/youtube/channel/UCnJpuUSVz0vNtK6pNumjFQg,2022-09-14T06:23:50+00Z,noxinfluencer
11,growth weekly,0.5,Dims Zi,Music,74.1K,15.03K,https://www.noxinfluencer.com/youtube/channel/UCN_5QIuRnAINlH5fTRjPt1Q,2022-09-14T06:23:50+00Z,noxinfluencer
12,growth weekly,1,Rukun Indonesia,People & Blogs,21.7K,13.61K,https://www.noxinfluencer.com/youtube/channel/UCDOtaLj7pDnXqYddUc-s88w,2022-09-14T06:23:50+00Z,noxinfluencer
13,growth weekly,0,Milo Kucing,Gaming,37.7K,113.66K,https://www.noxinfluencer.com/youtube/channel/UCE8MbZs5opHnAlD6BJvr7VA,2022-09-14T06:23:50+00Z,noxinfluencer
14,growth weekly,0,BPSDM JATIM TV,Education,14.4K,1.89K,https://www.noxinfluencer.com/youtube/channel/UCS9pHfAZEeelx1tYtDh_ZAg,2022-09-14T06:23:50+00Z,noxinfluencer
15,growth weekly,0,Cari Jajan,People & Blogs,42.1K,120.35K,https://www.noxinfluencer.com/youtube/channel/UCs1js4eVhiU8RED4m0eJKrg,2022-09-14T06:23:50+00Z,noxinfluencer
16,growth weekly,0.5,Adi ID,Gaming,21K,10.89K,https://www.noxinfluencer.com/youtube/channel/UCb94WRau8cKXjaxXNyodf7g,2022-09-14T06:23:50+00Z,noxinfluencer
17,growth weekly,0,Gelia Linda,People & Blogs,141K,886.99K,https://www.noxinfluencer.com/youtube/channel/UCHQDNczwDg5nBEbS2XRxblQ,2022-09-14T06:23:50+00Z,noxinfluencer
18,growth weekly,0,AmiPlayzD,Entertainment,200K,14.7K,https://www.noxinfluencer.com/youtube/channel/UC4LuqS3wZV-th2v1Jrqdhug,2022-09-14T06:23:50+00Z,noxinfluencer
19,growth weekly,0,MILENIAL SPIRIT,Sports,39.4K,59.51K,https://www.noxinfluencer.com/youtube/channel/UCuJCu4ftloW-L8b7cUleIuA,2022-09-14T06:23:50+00Z,noxinfluencer
20,growth weekly,0,Vina kios online,People & Blogs,19.5K,46.48K,https://www.noxinfluencer.com/youtube/channel/UC5wPO8yXB86rEXp2XhXFHwQ,2022-09-14T06:23:50+00Z,noxinfluencer
21,growth weekly,2,denichannel,People & Blogs,15.9K,21.58K,https://www.noxinfluencer.com/youtube/channel/UCKJRSJ7v3P9nOydMRBNHYIw,2022-09-14T06:23:50+00Z,noxinfluencer
22,growth weekly,0,Napri Boy,Gaming,32K,151.7K,https://www.noxinfluencer.com/youtube/channel/UCW6mFApCX7KOGkwMYUSfs9w,2022-09-14T06:23:50+00Z,noxinfluencer
23,growth weekly,0,Alsa Muz XD,Entertainment,39K,166.48K,https://www.noxinfluencer.com/youtube/channel/UC-K4bLks0p8z9ElWGaLlFZQ,2022-09-14T06:23:50+00Z,noxinfluencer
24,growth weekly,1.5,MBAH GAMING,Gaming,159K,50.65K,https://www.noxinfluencer.com/youtube/channel/UCi-fNR35Z6yg_E3kbz8XNzA,2022-09-14T06:23:50+00Z,noxinfluencer
25,growth weekly,0.5,BULE KW,Entertainment,208K,655.33K,https://www.noxinfluencer.com/youtube/channel/UCAHGUJwmT1joL752RzZ1dNA,2022-09-14T06:23:50+00Z,noxinfluencer
26,growth weekly,2,David2001,Gaming,25.4K,7.24K,https://www.noxinfluencer.com/youtube/channel/UCZzUn2HkoIckyeJjEJuRa6A,2022-09-14T06:23:50+00Z,noxinfluencer
27,growth weekly,2.5,CEGIK,Gaming,63K,22.27K,https://www.noxinfluencer.com/youtube/channel/UCMG0Nhk069putVJzv-FiqTw,2022-09-14T06:23:50+00Z,noxinfluencer
28,growth weekly,0,Vania Nazafarin,People & Blogs,17.8K,166.53K,https://www.noxinfluencer.com/youtube/channel/UCy_EJrR9zfo5W7A2e5qa1eA,2022-09-14T06:23:50+00Z,noxinfluencer
29,growth weekly,0,Mata Dzikir,People & Blogs,20.1K,3.74K,https://www.noxinfluencer.com/youtube/channel/UC_7LEXplmMCIeqeozhimOEQ,2022-09-14T06:23:50+00Z,noxinfluencer
30,growth weekly,0,Ununk Aurel Heriyadi,People & Blogs,193K,143.11K,https://www.noxinfluencer.com/youtube/channel/UCu9mIU_JVW99jokbfpFb0eg,2022-09-14T06:23:50+00Z,noxinfluencer
31,growth weekly,0,Malino Bola,Sports,13.5K,51.95K,https://www.noxinfluencer.com/youtube/channel/UCtPE5HhRZdL3pXlobVuAhyA,2022-09-14T06:23:50+00Z,noxinfluencer
32,growth weekly,0.5,Ether Plays,Gaming,33K,5.9K,https://www.noxinfluencer.com/youtube/channel/UCjCxBqQsYtM0nQajhV8-KPQ,2022-09-14T06:23:50+00Z,noxinfluencer
33,growth weekly,0.5,Nisa ul,Entertainment,93.6K,727,https://www.noxinfluencer.com/youtube/channel/UCiZsXlsienuBznCau9c5UVQ,2022-09-14T06:23:50+00Z,noxinfluencer
34,growth weekly,0.5,Ilham Suganda,Gaming,26.6K,1.24K,https://www.noxinfluencer.com/youtube/channel/UCdcQpmsa_g5kVuJuk7QmgZA,2022-09-14T06:23:50+00Z,noxinfluencer
35,growth weekly,0,Acik Magetan,People & Blogs,24.3K,31.91K,https://www.noxinfluencer.com/youtube/channel/UCDlE-IX6VTh9psOP-WHSkrA,2022-09-14T06:23:50+00Z,noxinfluencer
36,growth weekly,0,Tiktube Indonesia,People & Blogs,45.6K,155.35K,https://www.noxinfluencer.com/youtube/channel/UCBbCwuIq7X4RmqdJTEn73pg,2022-09-14T06:23:50+00Z,noxinfluencer
37,growth weekly,0,Chlowie the squad,People & Blogs,102K,332.78K,https://www.noxinfluencer.com/youtube/channel/UCUW0R8boKkDJVQIoYnhlFFA,2022-09-14T06:23:50+00Z,noxinfluencer
38,growth weekly,0,Lapor Pak Shorts,Comedy,176K,1.46M,https://www.noxinfluencer.com/youtube/channel/UCL6SfuBeMfyZKN8oy5B_wmg,2022-09-14T06:23:50+00Z,noxinfluencer
39,growth weekly,0,Tiktokyahud,People & Blogs,61.3K,50.57K,https://www.noxinfluencer.com/youtube/channel/UCkaV16D6HeP41iCwLbtMmVQ,2022-09-14T06:23:50+00Z,noxinfluencer
40,growth weekly,0,OFFICIAL TOYS,People & Blogs,66.4K,219.96K,https://www.noxinfluencer.com/youtube/channel/UCLnJVGk9UCcCDBtc530cRzg,2022-09-14T06:23:50+00Z,noxinfluencer
41,growth weekly,1,Ridho Tioba,Pets & Animals,23.5K,98.63K,https://www.noxinfluencer.com/youtube/channel/UCcgTF10mBEZHk7dINrKd5qw,2022-09-14T06:23:50+00Z,noxinfluencer
42,growth weekly,0,MASKAS,Music,24K,33.53K,https://www.noxinfluencer.com/youtube/channel/UC0M-5Vou97-HjNROxVl1sVQ,2022-09-14T06:23:50+00Z,noxinfluencer
43,growth weekly,1,Aryo Wiratmoyo,Entertainment,15.2K,499,https://www.noxinfluencer.com/youtube/channel/UCoU8-rEzHq7kHY0bP35eHSQ,2022-09-14T06:23:50+00Z,noxinfluencer
44,growth weekly,0.5,Hits Songs,Music,53.6K,64.18K,https://www.noxinfluencer.com/youtube/channel/UCRM-F0to52y5IFvgiS9_BGQ,2022-09-14T06:23:50+00Z,noxinfluencer
45,growth weekly,0,Milsim Family,Gaming,13K,14.64K,https://www.noxinfluencer.com/youtube/channel/UCbdS1R72usdZNundTL2fE2g,2022-09-14T06:23:50+00Z,noxinfluencer
46,growth weekly,0.5,CuddleMe Indonesia,Education,14.8K,21.46K,https://www.noxinfluencer.com/youtube/channel/UCjLUwh1syuXJYWjEKC0kbpQ,2022-09-14T06:23:50+00Z,noxinfluencer
47,growth weekly,0,Langgeng Jaya Official,People & Blogs,14.3K,10.42K,https://www.noxinfluencer.com/youtube/channel/UC7IxiSS8eDxZlbwqttVv2ng,2022-09-14T06:23:50+00Z,noxinfluencer
48,growth weekly,0,Heyrul Umam,Entertainment,43.2K,9.53K,https://www.noxinfluencer.com/youtube/channel/UCJfqAi10uSU2REUMy9fbwKA,2022-09-14T06:23:50+00Z,noxinfluencer
49,growth weekly,1,Vian & Vany,Entertainment,28.1K,28.25K,https://www.noxinfluencer.com/youtube/channel/UCqbQhEijJHE-TGOSmLjK7tg,2022-09-14T06:23:50+00Z,noxinfluencer
50,growth weekly,0,QuetGaming09,Gaming,12.6K,1.4K,https://www.noxinfluencer.com/youtube/channel/UCIUy3fCwm6iO3VP2GuyOXPw,2022-09-14T06:23:50+00Z,noxinfluencer
51,growth weekly,0,Yoppitanjuang,Music,56K,777.18K,https://www.noxinfluencer.com/youtube/channel/UC2t6yDofe4Wj9GoGfl3TboQ,2022-09-14T06:23:50+00Z,noxinfluencer
52,growth weekly,2,FbN ff,Gaming,91.8K,93.82K,https://www.noxinfluencer.com/youtube/channel/UCWJQR1Xm5i93sDfDAysQ-gQ,2022-09-14T06:23:50+00Z,noxinfluencer
53,growth weekly,0,Jualan baju online,People & Blogs,16.3K,37.79K,https://www.noxinfluencer.com/youtube/channel/UCgzwLb5cGHnEGRdvo_c_-Kw,2022-09-14T06:23:50+00Z,noxinfluencer
54,growth weekly,0,Sidaivan - Livestream,Gaming,51.6K,65.81K,https://www.noxinfluencer.com/youtube/channel/UCSWFXV2iBjvYc9wMvf7z-JA,2022-09-14T06:23:50+00Z,noxinfluencer
55,growth weekly,1,Clementdav,Gaming,1.27M,1.04M,https://www.noxinfluencer.com/youtube/channel/UCHugk6U_Ty9nOx2DjD_P3WQ,2022-09-14T06:23:50+00Z,noxinfluencer
56,growth weekly,1.5,KompasTV Pontianak,News & Politics,136K,14.4K,https://www.noxinfluencer.com/youtube/channel/UCVjMTVNEv9GxE4PHxRyqJww,2022-09-14T06:23:50+00Z,noxinfluencer
57,growth weekly,0,MiLSiM UWC LRR,People & Blogs,17.5K,92.25K,https://www.noxinfluencer.com/youtube/channel/UC45oNsWdh0HQ49PCmI62ToA,2022-09-14T06:23:50+00Z,noxinfluencer
58,growth weekly,0,milsim LRR,Gaming,15.3K,4.28K,https://www.noxinfluencer.com/youtube/channel/UCcoEb0PIo3pTS_JmN4rntSw,2022-09-14T06:23:50+00Z,noxinfluencer
59,growth weekly,1,MAHRAKIDA,Entertainment,90.1K,34.2K,https://www.noxinfluencer.com/youtube/channel/UCs1XyER8dP8Ard3dDuXfNPg,2022-09-14T06:23:50+00Z,noxinfluencer
60,growth weekly,1.5,Eryo Indo,Gaming,184K,64.92K,https://www.noxinfluencer.com/youtube/channel/UCWF7Fed6WSMJvzYXtOqoo6A,2022-09-14T06:23:50+00Z,noxinfluencer
61,growth weekly,1.5,Thamy AmoOt,Howto & Style,32.9K,143.47K,https://www.noxinfluencer.com/youtube/channel/UCftt-UqTQpyrGObx0727NiA,2022-09-14T06:23:50+00Z,noxinfluencer
62,growth weekly,0.5,Rihan Valuzi,People & Blogs,69.9K,80.57K,https://www.noxinfluencer.com/youtube/channel/UCRuEdVKOfsgqXniJgYPeuCQ,2022-09-14T06:23:50+00Z,noxinfluencer
63,growth weekly,0,Ramsy Sangkalibu Remix,Music,13.1K,30.51K,https://www.noxinfluencer.com/youtube/channel/UCIcwc-TOLFJRzuqMOMUtgOA,2022-09-14T06:23:50+00Z,noxinfluencer
64,growth weekly,1.5,Maudy Ayunda,People & Blogs,361K,792.26K,https://www.noxinfluencer.com/youtube/channel/UCEHjExuQgRMCFYXpBtcEO2Q,2022-09-14T06:23:50+00Z,noxinfluencer
65,growth weekly,2,FK Communication,News & Politics,52.5K,1.19K,https://www.noxinfluencer.com/youtube/channel/UC80mzf_mrz7-dcSK7rLbzQQ,2022-09-14T06:23:50+00Z,noxinfluencer
66,growth weekly,0,heiumm,People & Blogs,12.8K,38K,https://www.noxinfluencer.com/youtube/channel/UCGcUKGpJwGAKbR0ZLeQB9Ig,2022-09-14T06:23:50+00Z,noxinfluencer
67,growth weekly,0,LAGU TERBAIK,Music,84.8K,103.7K,https://www.noxinfluencer.com/youtube/channel/UC_25A0DsoM0OiRBvxN6H0SQ,2022-09-14T06:23:50+00Z,noxinfluencer
68,growth weekly,0,AR Gaming,Entertainment,13K,202.02K,https://www.noxinfluencer.com/youtube/channel/UCid60OqSq1FTndmUVJXWWeQ,2022-09-14T06:23:50+00Z,noxinfluencer
69,growth weekly,0,Lagu Rohani,Music,36.7K,9.43K,https://www.noxinfluencer.com/youtube/channel/UC0HWqPmPYGtJZ1k7z475iWg,2022-09-14T06:23:50+00Z,noxinfluencer
70,growth weekly,0,MJ kelana,People & Blogs,14.7K,108.86K,https://www.noxinfluencer.com/youtube/channel/UCp0REVHedAK4mOR8Z7cJFXA,2022-09-14T06:23:50+00Z,noxinfluencer
71,growth weekly,0,Luckyto Yaman Channel,People & Blogs,12K,15.84K,https://www.noxinfluencer.com/youtube/channel/UC6iZudpDgvTAIdiLpxNOgYA,2022-09-14T06:23:50+00Z,noxinfluencer
72,growth weekly,0,Raja Kelomang,Entertainment,87.9K,57.89K,https://www.noxinfluencer.com/youtube/channel/UCFg4KEzSiG7EyDnKnxI22bw,2022-09-14T06:23:50+00Z,noxinfluencer
73,growth weekly,2.5,TMG Riz,Entertainment,835K,2.32M,https://www.noxinfluencer.com/youtube/channel/UCRsN-4Nsdr9I26ZDbrFsIsg,2022-09-14T06:23:50+00Z,noxinfluencer
74,growth weekly,1.5,Kucing Malas Family,Pets & Animals,54.4K,152.03K,https://www.noxinfluencer.com/youtube/channel/UCQPguSWM3amu4TeGS1K2UwA,2022-09-14T06:23:50+00Z,noxinfluencer
75,growth weekly,0,YIT_CHANEL,People & Blogs,13.7K,10.51K,https://www.noxinfluencer.com/youtube/channel/UCvZvmkWKA332Lvz7lTSw1jQ,2022-09-14T06:23:50+00Z,noxinfluencer
76,growth weekly,0,Denish yulio channel,Gaming,23.1K,22.68K,https://www.noxinfluencer.com/youtube/channel/UCC-QyWiqYKKVx9E-GIkMYcg,2022-09-14T06:23:50+00Z,noxinfluencer
77,growth weekly,0.5,sugesti sukses 13,News & Politics,33.5K,110.45K,https://www.noxinfluencer.com/youtube/channel/UCkHD3fN4ue-6TGsZUcs6dCQ,2022-09-14T06:23:50+00Z,noxinfluencer
78,growth weekly,1.5,YT. ARSITA,Gaming,15.4K,3.92K,https://www.noxinfluencer.com/youtube/channel/UCyKYWa3lvaUuTqp_BmuoBHQ,2022-09-14T06:23:50+00Z,noxinfluencer
79,growth weekly,0,SPORT SPACE,Sports,13.2K,34.55K,https://www.noxinfluencer.com/youtube/channel/UCMZ5NtVKLkCOdGhdOOQi9aA,2022-09-14T06:23:50+00Z,noxinfluencer
80,growth weekly,1,Robi ansyah,Gaming,39.2K,19.02K,https://www.noxinfluencer.com/youtube/channel/UCfnastbX02UQiM3sFuKU4RA,2022-09-14T06:23:50+00Z,noxinfluencer
81,growth weekly,0,Bolata Tv,Entertainment,25.9K,176.27K,https://www.noxinfluencer.com/youtube/channel/UCQ6-YgrxjDaVkxp64wsh8HQ,2022-09-14T06:23:50+00Z,noxinfluencer
82,growth weekly,2,BaliAga,Gaming,16.3K,72.91K,https://www.noxinfluencer.com/youtube/channel/UC9i8hLou-gpNJcOeL6aflEg,2022-09-14T06:23:50+00Z,noxinfluencer
83,growth weekly,1,Cinta Maerina,Entertainment,64.6K,178.63K,https://www.noxinfluencer.com/youtube/channel/UCYXC4u4JHQyeaxJLW37N5nw,2022-09-14T06:23:50+00Z,noxinfluencer
84,growth weekly,0,Benny Alfaris,People & Blogs,35.4K,242.58K,https://www.noxinfluencer.com/youtube/channel/UC81vkOUQ5BoMmSC4lFzGB7g,2022-09-14T06:23:50+00Z,noxinfluencer
85,growth weekly,2.5,Wong Event TV,Entertainment,105K,477.1K,https://www.noxinfluencer.com/youtube/channel/UCAQrdfVSypQHtKvXeDWOxAQ,2022-09-14T06:23:50+00Z,noxinfluencer
86,growth weekly,0,MVP Project,Music,11.6K,50.51K,https://www.noxinfluencer.com/youtube/channel/UCtu8pR8WQgZMsr93WNam3NQ,2022-09-14T06:23:50+00Z,noxinfluencer
87,growth weekly,0.5,Dunia Loko,Film & Animation,186K,3.27M,https://www.noxinfluencer.com/youtube/channel/UCBAClCHPOL8bBn_U7p4iFtA,2022-09-14T06:23:50+00Z,noxinfluencer
88,growth weekly,1,Udin Kalipang,People & Blogs,64.7K,13.55K,https://www.noxinfluencer.com/youtube/channel/UC6sLhCwdkvLAGBn10crxMXA,2022-09-14T06:23:50+00Z,noxinfluencer
89,growth weekly,0.5,Pondok Vtuber Indonesia,People & Blogs,25.9K,43.32K,https://www.noxinfluencer.com/youtube/channel/UCZ_krROxJavpdGFy2NNRocA,2022-09-14T06:23:50+00Z,noxinfluencer
90,growth weekly,0,MISTER IKAL,People & Blogs,32.3K,38.87K,https://www.noxinfluencer.com/youtube/channel/UCwEUrQCK--whOUOcKi-XKyQ,2022-09-14T06:23:50+00Z,noxinfluencer
91,growth weekly,4,Tetwo Gaming,Gaming,159K,160.73K,https://www.noxinfluencer.com/youtube/channel/UC38dPwXQZGC0xeFZSnn1VUA,2022-09-14T06:23:50+00Z,noxinfluencer
92,growth weekly,0.5,Doyudz Sanz 来,Gaming,407K,1.03M,https://www.noxinfluencer.com/youtube/channel/UC5t5t-f-iLlpwrKUm_BZG8Q,2022-09-14T06:23:50+00Z,noxinfluencer
93,growth weekly,0,Nyssa Wedding & Decoration,People & Blogs,63.2K,120.73K,https://www.noxinfluencer.com/youtube/channel/UC_NCKn0-9bSiWa9VLX6zsDQ,2022-09-14T06:23:50+00Z,noxinfluencer
94,growth weekly,0.5,BANG DON GRATISAN,Howto & Style,19.3K,11.57K,https://www.noxinfluencer.com/youtube/channel/UCpxTRyVK6kGCwGRBvhvVN-g,2022-09-14T06:23:50+00Z,noxinfluencer
